"","doc_id","paragraph_id","sentence_id","sentence","token_id","token","lemma","upos","xpos","feats","head_token_id","dep_rel","deps","misc"
"685","doc41",1,1,"Apa saja yang Bapak sudah rasakan dengan berjualan?","7","dengan",NA,"ADP",NA,NA,"8","case",NA,NA
"686","doc41",1,1,"Apa saja yang Bapak sudah rasakan dengan berjualan?","8","berjualan",NA,"VERB",NA,NA,"6","xcomp",NA,"SpaceAfter=No"
"687","doc41",1,1,"Apa saja yang Bapak sudah rasakan dengan berjualan?","9","?",NA,"PUNCT",NA,NA,"1","punct",NA,NA
"688","doc41",1,2,"Mungkin sudah bangun rumah atau beli motor?","1","Mungkin",NA,"ADV",NA,NA,"3","advmod",NA,NA
"689","doc41",1,2,"Mungkin sudah bangun rumah atau beli motor?","2","sudah",NA,"ADV",NA,NA,"3","advmod",NA,NA
"690","doc41",1,2,"Mungkin sudah bangun rumah atau beli motor?","3","bangun",NA,"VERB",NA,NA,"0","root",NA,NA
"691","doc41",1,2,"Mungkin sudah bangun rumah atau beli motor?","4","rumah",NA,"NOUN",NA,NA,"3","obj",NA,NA
"692","doc41",1,2,"Mungkin sudah bangun rumah atau beli motor?","5","atau",NA,"CCONJ",NA,NA,"6","cc",NA,NA
"693","doc41",1,2,"Mungkin sudah bangun rumah atau beli motor?","6","beli",NA,"NOUN",NA,NA,"4","conj",NA,NA
"694","doc41",1,2,"Mungkin sudah bangun rumah atau beli motor?","7","motor",NA,"NOUN",NA,NA,"6","compound",NA,"SpaceAfter=No"
"695","doc41",1,2,"Mungkin sudah bangun rumah atau beli motor?","8","?",NA,"PUNCT",NA,NA,"3","punct",NA,"SpacesAfter=\n"
"696","doc42",1,1,"Belum ada.","1","Belum",NA,"ADV",NA,NA,"2","advmod",NA,NA
"697","doc42",1,1,"Belum ada.","2","ada",NA,"VERB",NA,NA,"0","root",NA,"SpaceAfter=No"
"698","doc42",1,1,"Belum ada.","3",".",NA,"PUNCT",NA,NA,"2","punct",NA,NA
"699","doc42",1,2,"Tapi saya syukur saya sudah bisa menghidupi keluarga saya.","1","Tapi",NA,"SCONJ",NA,NA,"3","mark",NA,NA
"700","doc42",1,2,"Tapi saya syukur saya sudah bisa menghidupi keluarga saya.","2","saya",NA,"PRON",NA,NA,"3","nsubj",NA,NA
"701","doc42",1,2,"Tapi saya syukur saya sudah bisa menghidupi keluarga saya.","3","syukur",NA,"VERB",NA,NA,"0","root",NA,NA
"702","doc42",1,2,"Tapi saya syukur saya sudah bisa menghidupi keluarga saya.","4","saya",NA,"PRON",NA,NA,"3","obj",NA,NA
"703","doc42",1,2,"Tapi saya syukur saya sudah bisa menghidupi keluarga saya.","5","sudah",NA,"ADV",NA,NA,"7","advmod",NA,NA
"704","doc42",1,2,"Tapi saya syukur saya sudah bisa menghidupi keluarga saya.","6","bisa",NA,"ADV",NA,NA,"7","advmod",NA,NA
"705","doc42",1,2,"Tapi saya syukur saya sudah bisa menghidupi keluarga saya.","7","menghidupi",NA,"VERB",NA,NA,"3","advcl",NA,NA
"706","doc42",1,2,"Tapi saya syukur saya sudah bisa menghidupi keluarga saya.","8","keluarga",NA,"NOUN",NA,NA,"7","obj",NA,NA
"707","doc42",1,2,"Tapi saya syukur saya sudah bisa menghidupi keluarga saya.","9","saya",NA,"PRON",NA,NA,"8","det",NA,"SpaceAfter=No"
"708","doc42",1,2,"Tapi saya syukur saya sudah bisa menghidupi keluarga saya.","10",".",NA,"PUNCT",NA,NA,"3","punct",NA,NA
"709","doc42",1,3,"Sudah bisa menabung sedikit-sedikit.","1","Sudah",NA,"ADV",NA,NA,"3","advmod",NA,NA
"710","doc42",1,3,"Sudah bisa menabung sedikit-sedikit.","2","bisa",NA,"ADV",NA,NA,"3","advmod",NA,NA
"711","doc42",1,3,"Sudah bisa menabung sedikit-sedikit.","3","menabung",NA,"VERB",NA,NA,"0","root",NA,NA
"712","doc42",1,3,"Sudah bisa menabung sedikit-sedikit.","4","sedikit-sedikit",NA,"ADV",NA,NA,"3","advmod",NA,"SpaceAfter=No"
"713","doc42",1,3,"Sudah bisa menabung sedikit-sedikit.","5",".",NA,"PUNCT",NA,NA,"3","punct",NA,NA
"714","doc42",1,4,"Walaupun tidak banyak, tapi saya bersyukur karena bantuan dari pemerintah ini.","1","Walaupun",NA,"SCONJ",NA,NA,"3","mark",NA,NA
"715","doc42",1,4,"Walaupun tidak banyak, tapi saya bersyukur karena bantuan dari pemerintah ini.","2","tidak",NA,"PART",NA,"Polarity=Neg","3","advmod",NA,NA
"716","doc42",1,4,"Walaupun tidak banyak, tapi saya bersyukur karena bantuan dari pemerintah ini.","3","banyak",NA,"ADV",NA,NA,"7","advmod",NA,"SpaceAfter=No"
"717","doc42",1,4,"Walaupun tidak banyak, tapi saya bersyukur karena bantuan dari pemerintah ini.","4",",",NA,"PUNCT",NA,NA,"3","punct",NA,NA
"718","doc42",1,4,"Walaupun tidak banyak, tapi saya bersyukur karena bantuan dari pemerintah ini.","5","tapi",NA,"SCONJ",NA,NA,"7","mark",NA,NA
"719","doc42",1,4,"Walaupun tidak banyak, tapi saya bersyukur karena bantuan dari pemerintah ini.","6","saya",NA,"PRON",NA,NA,"7","nsubj:pass",NA,NA
"720","doc42",1,4,"Walaupun tidak banyak, tapi saya bersyukur karena bantuan dari pemerintah ini.","7","bersyukur",NA,"VERB",NA,NA,"0","root",NA,NA
"721","doc42",1,4,"Walaupun tidak banyak, tapi saya bersyukur karena bantuan dari pemerintah ini.","8","karena",NA,"SCONJ",NA,NA,"9","mark",NA,NA
"722","doc42",1,4,"Walaupun tidak banyak, tapi saya bersyukur karena bantuan dari pemerintah ini.","9","bantuan",NA,"NOUN",NA,NA,"7","obl",NA,NA
"723","doc42",1,4,"Walaupun tidak banyak, tapi saya bersyukur karena bantuan dari pemerintah ini.","10","dari",NA,"ADP",NA,NA,"11","case",NA,NA
"724","doc42",1,4,"Walaupun tidak banyak, tapi saya bersyukur karena bantuan dari pemerintah ini.","11","pemerintah",NA,"NOUN",NA,NA,"9","nmod",NA,NA
"725","doc42",1,4,"Walaupun tidak banyak, tapi saya bersyukur karena bantuan dari pemerintah ini.","12","ini",NA,"DET",NA,NA,"11","det",NA,"SpaceAfter=No"
"726","doc42",1,4,"Walaupun tidak banyak, tapi saya bersyukur karena bantuan dari pemerintah ini.","13",".",NA,"PUNCT",NA,NA,"7","punct",NA,"SpacesAfter=\n"
"727","doc43",1,1,"Namanya tadi siapa, Pak?","1","Namanya",NA,"NOUN",NA,NA,"0","root",NA,NA
"728","doc43",1,1,"Namanya tadi siapa, Pak?","2","tadi",NA,"NOUN",NA,NA,"1","compound",NA,NA
"729","doc43",1,1,"Namanya tadi siapa, Pak?","3","siapa",NA,"NOUN",NA,NA,"1","compound",NA,"SpaceAfter=No"
"730","doc43",1,1,"Namanya tadi siapa, Pak?","4",",",NA,"PUNCT",NA,NA,"1","punct",NA,NA
"731","doc43",1,1,"Namanya tadi siapa, Pak?","5","Pak",NA,"PROPN",NA,NA,"1","appos",NA,"SpaceAfter=No"
"732","doc43",1,1,"Namanya tadi siapa, Pak?","6","?",NA,"PUNCT",NA,NA,"1","punct",NA,"SpacesAfter=\n"
"733","doc44",1,1,"Amir.","1","Amir",NA,"PROPN",NA,NA,"0","root",NA,"SpaceAfter=No"
"734","doc44",1,1,"Amir.","2",".",NA,"PUNCT",NA,NA,"1","punct",NA,"SpacesAfter=\n"
